id,content,label
1120,أتمنى لو أن بالخوف الشديد يمكن أن من الوحدة,fear
1121,علاقتي مع بالاكتئاب أصبحت وحدي,sadness
1122,أشعر بالرهاب في هذه الأيام من المجهول,fear
1123,في الأوقات الصعبة بالخوف أشعر من التحديات,anxiety
1124,بالغضب يؤثر على من الوضع,anger
1125,كل يوم بالسخط وأنا من المعاملة,anger
1126,لا أستطيع بالغضب بسبب من الناس,anger
1127,أشعر بالغضب في هذه الأيام من الظلم,anger
1128,لا أستطيع باليأس بسبب دون أحد,sadness
1129,علاقتي مع بالخوف الشديد أصبحت من الوحدة,fear
1130,كل يوم بالرعب وأنا من الفشل,fear
1131,علاقتي مع بالخوف أصبحت من الفشل,fear
1132,أتمنى لو أن بالرعب يمكن أن من الفشل,fear
1133,كل يوم بالوحدة وأنا بلا أمل,sadness
1134,أتمنى لو أن بالخوف يمكن أن من الناس,anxiety
1135,أتمنى لو أن بالخوف الشديد يمكن أن من الوحدة,fear
1136,أعاني من بالخوف منذ مدة من المجهول,fear
1137,لا أستطيع بالرعب بسبب من الفشل,anxiety
1138,بالفزع يؤثر على من المجهول,fear
1139,بالخوف الشديد أصبح يسيطر على حياتي من الوحدة,fear
1140,أتمنى لو أن بالفزع يمكن أن من الموت,fear
1141,بالهلع يؤثر على من الفشل,anxiety
1142,بالخوف يؤثر على من المجهول,anxiety
1143,كل يوم بالهلع وأنا من المستقبل,anxiety
1144,لا أستطيع بالهلع بسبب من المجهول,anxiety
1145,أحاول أن بالخوف الشديد ولكن من المجهول,fear
1146,في الأوقات الصعبة بالقلق الدائم أشعر من التحديات,anxiety
1147,بالقلق الدائم يؤثر على من الناس,anxiety
1148,بالهلع أصبح يسيطر على حياتي من المستقبل,anxiety
1149,أحاول أن بالاستياء ولكن من المعاملة,anger
1150,في الأوقات الصعبة بالفزع أشعر من الفشل,fear
1151,أحاول أن بالرهاب ولكن من الموت,fear
1152,كل يوم بالغيظ وأنا من الظلم,anger
1153,لا أستطيع بالحزن العميق بسبب في الظلام,sadness
1154,أتمنى لو أن بالفزع يمكن أن من المجهول,fear
1155,أعاني من بالقلق منذ مدة من المستقبل,anxiety
1156,أحاول أن باليأس ولكن في الظلام,sadness
1157,في الأوقات الصعبة باليأس أشعر دون أحد,sadness
1158,أتمنى لو أن بالرعب يمكن أن من المجهول,anxiety
1159,بالهلع يؤثر على من الناس,anxiety
1160,بالحزن العميق أصبح يسيطر على حياتي وحدي,sadness
1161,أتمنى لو أن بالوحدة يمكن أن في الظلام,sadness
1162,علاقتي مع بالاستياء أصبحت من الحياة,anger
1163,أعاني من بالحزن العميق منذ مدة ضائعاً,sadness
1164,أتمنى لو أن بالاكتئاب يمكن أن وحدي,sadness
1165,أحاول أن بالرهاب ولكن من المجهول,fear
1166,علاقتي مع بالرعب أصبحت من المجهول,anxiety
1167,كل يوم بالاكتئاب وأنا دون أحد,sadness
1168,كل يوم بالسخط وأنا من الوضع,anger
1169,بالرهاب يؤثر على من الفشل,fear
1170,كل يوم بالقلق الدائم وأنا من الناس,anxiety
1171,علاقتي مع بالرعب أصبحت من التحديات,anxiety
1172,في الأوقات الصعبة باليأس أشعر في الظلام,sadness
1173,بالغيظ يؤثر على من الظلم,anger
1174,في الأوقات الصعبة بالوحدة أشعر دون أحد,sadness
1175,لا أستطيع بالخوف بسبب من المستقبل,anxiety
1176,أحاول أن بالرعب ولكن من الوحدة,fear
1177,أحاول أن بالغيظ ولكن من الوضع,anger
1178,أعاني من باليأس منذ مدة ضائعاً,sadness
1179,في الأوقات الصعبة بالرهاب أشعر من الفشل,fear
1180,كل يوم بالخوف الشديد وأنا من المرض,fear
1181,بالقلق الدائم أصبح يسيطر على حياتي من التحديات,anxiety
1182,أعاني من بالغيظ منذ مدة من الناس,anger
1183,لا أستطيع بالفزع بسبب من الفشل,fear
1184,أعاني من بالرهاب منذ مدة من المجهول,fear
1185,أعاني من بالغضب منذ مدة من الناس,anger
1186,أشعر بالغضب في هذه الأيام من الحياة,anger
1187,أتمنى لو أن بالحزن العميق يمكن أن وحدي,sadness
1188,أعاني من بالرعب منذ مدة من المرض,fear
1189,أتمنى لو أن بالخوف الشديد يمكن أن من المجهول,fear
1190,علاقتي مع بالهلع أصبحت من الناس,anxiety
1191,أحاول أن بالقلق ولكن من المجهول,anxiety
1192,أعاني من بالخوف الشديد منذ مدة من المرض,fear
1193,علاقتي مع بالغضب أصبحت من الحياة,anger
1194,بالخوف الشديد يؤثر على من الفشل,fear
1195,أشعر بالرعب في هذه الأيام من التحديات,anxiety
1196,بالحزن أصبح يسيطر على حياتي بلا أمل,sadness
1197,أتمنى لو أن بالهلع يمكن أن من المستقبل,anxiety
1198,في الأوقات الصعبة بالغضب أشعر من الظلم,anger
1199,في الأوقات الصعبة بالرهاب أشعر من الموت,fear
1200,بالقلق يؤثر على من الناس,anxiety
1201,أحاول أن بالهلع ولكن من الناس,anxiety
1202,علاقتي مع بالغضب الشديد أصبحت من المعاملة,anger
1203,في الأوقات الصعبة باليأس أشعر دون أحد,sadness
1204,أشعر بالاستياء في هذه الأيام من الوضع,anger
1205,بالقلق الدائم أصبح يسيطر على حياتي من المجهول,anxiety
1206,علاقتي مع بالرعب أصبحت من الفشل,fear
1207,بالاستياء يؤثر على من المعاملة,anger
1208,بالخوف الشديد أصبح يسيطر على حياتي من الوحدة,fear
1209,علاقتي مع بالرهاب أصبحت من الموت,fear
1210,أعاني من بالوحدة منذ مدة دون أحد,sadness
1211,في الأوقات الصعبة بالغضب الشديد أشعر من الناس,anger
1212,أحاول أن باليأس ولكن بلا أمل,sadness
1213,علاقتي مع بالغضب الشديد أصبحت من الحياة,anger
1214,بالقلق الدائم يؤثر على من المستقبل,anxiety
1215,أشعر بالخوف في هذه الأيام من المجهول,fear
1216,أتمنى لو أن بالغضب الشديد يمكن أن من المعاملة,anger
1217,أعاني من بالغضب الشديد منذ مدة من الوضع,anger
1218,لا أستطيع بالفزع بسبب من الوحدة,fear
1219,بالغضب الشديد يؤثر على من الناس,anger
1220,أعاني من باليأس منذ مدة وحدي,sadness
1221,علاقتي مع بالرعب أصبحت من المرض,fear
1222,أشعر بالرعب في هذه الأيام من التحديات,anxiety
1223,كل يوم بالاكتئاب وأنا دون أحد,sadness
1224,أحاول أن بالاكتئاب ولكن ضائعاً,sadness
1225,لا أستطيع بالغيظ بسبب من الظلم,anger
1226,بالحزن العميق أصبح يسيطر على حياتي ضائعاً,sadness
1227,أتمنى لو أن بالفزع يمكن أن من المرض,fear
1228,أعاني من باليأس منذ مدة دون أحد,sadness
1229,أحاول أن بالرعب ولكن من الفشل,anxiety
1230,علاقتي مع بالوحدة أصبحت وحدي,sadness
1231,بالاستياء أصبح يسيطر على حياتي من الظلم,anger
1232,أشعر بالغضب في هذه الأيام من الحياة,anger
1233,بالاكتئاب يؤثر على في الظلام,sadness
1234,أتمنى لو أن بالخوف يمكن أن من المرض,fear
1235,أتمنى لو أن بالهلع يمكن أن من المجهول,anxiety
1236,أعاني من بالغيظ منذ مدة من الحياة,anger
1237,بالرعب أصبح يسيطر على حياتي من المرض,fear
1238,باليأس يؤثر على بلا أمل,sadness
1239,في الأوقات الصعبة بالهلع أشعر من التحديات,anxiety
1240,في الأوقات الصعبة بالخوف أشعر من الموت,fear
1241,بالرعب يؤثر على من الموت,fear
1242,بالسخط يؤثر على من الوضع,anger
1243,بالخوف أصبح يسيطر على حياتي من المرض,fear
1244,أعاني من بالقلق الدائم منذ مدة من الفشل,anxiety
1245,بالاكتئاب يؤثر على ضائعاً,sadness
1246,أتمنى لو أن بالقلق الدائم يمكن أن من الناس,anxiety
1247,في الأوقات الصعبة بالاكتئاب أشعر بلا أمل,sadness
1248,أشعر بالهلع في هذه الأيام من الناس,anxiety
1249,في الأوقات الصعبة بالهلع أشعر من الفشل,anxiety
1250,بالغضب أصبح يسيطر على حياتي من المعاملة,anger
1251,كل يوم بالخوف وأنا من الموت,fear
1252,علاقتي مع بالقلق أصبحت من المجهول,anxiety
1253,أتمنى لو أن بالحزن يمكن أن في الظلام,sadness
1254,علاقتي مع بالرعب أصبحت من المستقبل,anxiety
1255,أعاني من بالقلق منذ مدة من المجهول,anxiety
1256,أتمنى لو أن بالحزن يمكن أن بلا أمل,sadness
1257,أعاني من بالخوف منذ مدة من المستقبل,anxiety
1258,أعاني من بالغيظ منذ مدة من الحياة,anger
1259,أتمنى لو أن بالاستياء يمكن أن من الناس,anger
1260,أشعر بالخوف في هذه الأيام من الموت,fear
1261,أعاني من بالقلق منذ مدة من المستقبل,anxiety
1262,أشعر بالرعب في هذه الأيام من المجهول,fear
1263,علاقتي مع بالغضب أصبحت من الظلم,anger
1264,بالقلق يؤثر على من المستقبل,anxiety
1265,في الأوقات الصعبة بالاستياء أشعر من الوضع,anger
1266,علاقتي مع بالقلق أصبحت من الناس,anxiety
1267,أعاني من بالحزن العميق منذ مدة بلا أمل,sadness
1268,في الأوقات الصعبة بالقلق أشعر من التحديات,anxiety
1269,علاقتي مع بالوحدة أصبحت في الظلام,sadness
1270,بالخوف أصبح يسيطر على حياتي من الوحدة,fear
1271,لا أستطيع بالغيظ بسبب من الوضع,anger
1272,علاقتي مع بالخوف أصبحت من الوحدة,fear
1273,لا أستطيع بالغيظ بسبب من الحياة,anger
1274,بالخوف الشديد يؤثر على من الفشل,fear
1275,أتمنى لو أن بالغيظ يمكن أن من الناس,anger
1276,أحاول أن بالخوف الشديد ولكن من الوحدة,fear
1277,بالحزن العميق يؤثر على ضائعاً,sadness
1278,أشعر بالاكتئاب في هذه الأيام ضائعاً,sadness
1279,بالهلع أصبح يسيطر على حياتي من الفشل,anxiety
1280,أحاول أن بالاكتئاب ولكن ضائعاً,sadness
1281,بالرهاب يؤثر على من الموت,fear
1282,أشعر بالحزن العميق في هذه الأيام في الظلام,sadness
1283,أعاني من بالفزع منذ مدة من الموت,fear
1284,في الأوقات الصعبة باليأس أشعر بلا أمل,sadness
1285,علاقتي مع بالرعب أصبحت من المستقبل,anxiety
1286,باليأس أصبح يسيطر على حياتي ضائعاً,sadness
1287,بالغضب يؤثر على من المعاملة,anger
1288,في الأوقات الصعبة بالخوف أشعر من الموت,fear
1289,أعاني من بالوحدة منذ مدة وحدي,sadness
1290,في الأوقات الصعبة بالخوف أشعر من المستقبل,anxiety
1291,أتمنى لو أن بالخوف يمكن أن من المستقبل,anxiety
1292,أحاول أن بالرعب ولكن من الفشل,anxiety
1293,بالفزع يؤثر على من الوحدة,fear
1294,في الأوقات الصعبة بالقلق أشعر من الفشل,anxiety
1295,أشعر بالسخط في هذه الأيام من المعاملة,anger
1296,أتمنى لو أن بالفزع يمكن أن من الفشل,fear
1297,علاقتي مع بالوحدة أصبحت ضائعاً,sadness
1298,في الأوقات الصعبة بالاكتئاب أشعر بلا أمل,sadness
1299,في الأوقات الصعبة بالغيظ أشعر من الناس,anger
1300,بالقلق أصبح يسيطر على حياتي من المجهول,anxiety
1301,أحاول أن بالحزن العميق ولكن بلا أمل,sadness
1302,كل يوم بالسخط وأنا من الناس,anger
1303,أشعر بالخوف في هذه الأيام من المجهول,anxiety
1304,أعاني من بالخوف منذ مدة من المستقبل,anxiety
1305,في الأوقات الصعبة بالفزع أشعر من المجهول,fear
1306,أتمنى لو أن بالفزع يمكن أن من المجهول,fear
1307,أشعر بالرهاب في هذه الأيام من الموت,fear
1308,في الأوقات الصعبة بالخوف الشديد أشعر من المرض,fear
1309,أحاول أن بالسخط ولكن من الوضع,anger
1310,بالخوف أصبح يسيطر على حياتي من المستقبل,anxiety
1311,كل يوم بالغضب الشديد وأنا من الحياة,anger
1312,أتمنى لو أن بالوحدة يمكن أن دون أحد,sadness
1313,أحاول أن بالاكتئاب ولكن وحدي,sadness
1314,بالوحدة يؤثر على وحدي,sadness
1315,بالرعب أصبح يسيطر على حياتي من المرض,fear
1316,لا أستطيع بالخوف الشديد بسبب من المجهول,fear
1317,بالاستياء يؤثر على من المعاملة,anger
1318,في الأوقات الصعبة بالحزن العميق أشعر دون أحد,sadness
1319,لا أستطيع بالقلق الدائم بسبب من المستقبل,anxiety
1320,بالغيظ يؤثر على من المعاملة,anger
1321,في الأوقات الصعبة بالحزن أشعر ضائعاً,sadness
1322,بالخوف الشديد يؤثر على من المرض,fear
1323,أحاول أن بالهلع ولكن من الفشل,anxiety
1324,أحاول أن بالخوف ولكن من المستقبل,anxiety
1325,علاقتي مع بالغضب أصبحت من المعاملة,anger
1326,أشعر بالغضب في هذه الأيام من الوضع,anger
1327,في الأوقات الصعبة بالحزن أشعر بلا أمل,sadness
1328,علاقتي مع بالفزع أصبحت من الفشل,fear
1329,أعاني من بالغضب الشديد منذ مدة من المعاملة,anger
1330,أعاني من بالوحدة منذ مدة في الظلام,sadness
1331,أتمنى لو أن بالرهاب يمكن أن من المرض,fear
1332,لا أستطيع بالقلق الدائم بسبب من المستقبل,anxiety
1333,بالرعب أصبح يسيطر على حياتي من المجهول,fear
1334,أتمنى لو أن بالحزن العميق يمكن أن دون أحد,sadness
1335,في الأوقات الصعبة بالرعب أشعر من الموت,fear
1336,في الأوقات الصعبة بالحزن أشعر بلا أمل,sadness
1337,علاقتي مع باليأس أصبحت في الظلام,sadness
1338,بالقلق الدائم يؤثر على من التحديات,anxiety
1339,أشعر بالرهاب في هذه الأيام من المجهول,fear
1340,أعاني من بالخوف منذ مدة من المرض,fear
1341,لا أستطيع بالغيظ بسبب من الوضع,anger
1342,باليأس أصبح يسيطر على حياتي ضائعاً,sadness
1343,علاقتي مع بالخوف أصبحت من المجهول,anxiety
1344,علاقتي مع بالرعب أصبحت من المستقبل,anxiety
1345,أعاني من بالحزن العميق منذ مدة دون أحد,sadness
1346,أشعر بالهلع في هذه الأيام من الفشل,anxiety
1347,بالاكتئاب أصبح يسيطر على حياتي في الظلام,sadness
1348,أتمنى لو أن بالغيظ يمكن أن من الظلم,anger
1349,لا أستطيع بالسخط بسبب من الحياة,anger
1350,بالحزن أصبح يسيطر على حياتي دون أحد,sadness
1351,أعاني من بالخوف الشديد منذ مدة من الموت,fear
1352,أحاول أن بالوحدة ولكن بلا أمل,sadness
1353,كل يوم بالخوف وأنا من التحديات,anxiety
1354,أعاني من بالوحدة منذ مدة دون أحد,sadness
1355,أتمنى لو أن بالغضب الشديد يمكن أن من الناس,anger
1356,لا أستطيع بالهلع بسبب من التحديات,anxiety
1357,علاقتي مع بالحزن أصبحت في الظلام,sadness
1358,علاقتي مع بالغيظ أصبحت من المعاملة,anger
1359,بالاكتئاب أصبح يسيطر على حياتي في الظلام,sadness
1360,في الأوقات الصعبة بالخوف أشعر من الوحدة,fear
1361,أعاني من بالغيظ منذ مدة من المعاملة,anger
1362,باليأس أصبح يسيطر على حياتي بلا أمل,sadness
1363,لا أستطيع بالوحدة بسبب دون أحد,sadness
1364,علاقتي مع بالوحدة أصبحت في الظلام,sadness
1365,بالرعب أصبح يسيطر على حياتي من المستقبل,anxiety
1366,في الأوقات الصعبة بالاكتئاب أشعر وحدي,sadness
1367,أحاول أن باليأس ولكن وحدي,sadness
1368,كل يوم بالرعب وأنا من الوحدة,fear
1369,أتمنى لو أن بالغضب الشديد يمكن أن من الظلم,anger
1370,أشعر بالهلع في هذه الأيام من المجهول,anxiety
1371,في الأوقات الصعبة بالوحدة أشعر في الظلام,sadness
1372,كل يوم بالقلق وأنا من الناس,anxiety
1373,بالغضب أصبح يسيطر على حياتي من المعاملة,anger
1374,أحاول أن بالاكتئاب ولكن وحدي,sadness
1375,باليأس أصبح يسيطر على حياتي بلا أمل,sadness
1376,أحاول أن بالاكتئاب ولكن بلا أمل,sadness
1377,بالخوف يؤثر على من الناس,anxiety
1378,كل يوم بالقلق الدائم وأنا من التحديات,anxiety
1379,أشعر بالخوف الشديد في هذه الأيام من الوحدة,fear
1380,أعاني من بالرعب منذ مدة من الناس,anxiety
1381,أعاني من بالاكتئاب منذ مدة ضائعاً,sadness
1382,علاقتي مع بالرعب أصبحت من الفشل,fear
1383,كل يوم بالغضب وأنا من الوضع,anger
1384,بالوحدة أصبح يسيطر على حياتي وحدي,sadness
1385,أشعر بالرعب في هذه الأيام من الناس,anxiety
1386,بالسخط أصبح يسيطر على حياتي من الوضع,anger
1387,بالحزن أصبح يسيطر على حياتي دون أحد,sadness
1388,أتمنى لو أن بالحزن العميق يمكن أن بلا أمل,sadness
1389,أحاول أن بالحزن العميق ولكن دون أحد,sadness
1390,علاقتي مع بالاستياء أصبحت من الناس,anger
1391,أحاول أن بالغضب الشديد ولكن من الظلم,anger
1392,أتمنى لو أن بالرعب يمكن أن من الوحدة,fear
1393,أشعر بالرهاب في هذه الأيام من الفشل,fear
1394,بالقلق الدائم أصبح يسيطر على حياتي من التحديات,anxiety
1395,لا أستطيع بالرعب بسبب من الناس,anxiety
1396,بالسخط أصبح يسيطر على حياتي من الحياة,anger
1397,لا أستطيع بالحزن العميق بسبب ضائعاً,sadness
1398,أعاني من بالرهاب منذ مدة من الفشل,fear
1399,أشعر بالهلع في هذه الأيام من المجهول,anxiety
1400,أعاني من بالرعب منذ مدة من المستقبل,anxiety
1401,بالفزع أصبح يسيطر على حياتي من المرض,fear
1402,كل يوم بالقلق وأنا من المستقبل,anxiety
1403,بالحزن العميق يؤثر على في الظلام,sadness
1404,لا أستطيع بالسخط بسبب من الناس,anger
1405,أتمنى لو أن بالسخط يمكن أن من الظلم,anger
1406,أتمنى لو أن بالخوف الشديد يمكن أن من الفشل,fear
1407,أتمنى لو أن بالغضب الشديد يمكن أن من الوضع,anger
1408,أتمنى لو أن بالغضب الشديد يمكن أن من المعاملة,anger
1409,بالسخط يؤثر على من الحياة,anger
1410,بالوحدة أصبح يسيطر على حياتي وحدي,sadness
1411,أشعر بالغيظ في هذه الأيام من الوضع,anger
1412,أحاول أن بالاكتئاب ولكن وحدي,sadness
1413,أتمنى لو أن بالغيظ يمكن أن من الحياة,anger
1414,في الأوقات الصعبة بالفزع أشعر من المرض,fear
1415,أحاول أن بالاكتئاب ولكن وحدي,sadness
1416,أتمنى لو أن بالاستياء يمكن أن من الناس,anger
1417,كل يوم بالقلق وأنا من المجهول,anxiety
1418,كل يوم بالوحدة وأنا في الظلام,sadness
1419,بالغضب الشديد أصبح يسيطر على حياتي من المعاملة,anger
1420,في الأوقات الصعبة بالرعب أشعر من المستقبل,anxiety
1421,بالاستياء يؤثر على من الظلم,anger
1422,كل يوم بالخوف وأنا من الناس,anxiety
1423,باليأس أصبح يسيطر على حياتي ضائعاً,sadness
1424,بالقلق الدائم أصبح يسيطر على حياتي من المستقبل,anxiety
1425,لا أستطيع بالرعب بسبب من المستقبل,anxiety
1426,بالقلق يؤثر على من التحديات,anxiety
1427,كل يوم بالوحدة وأنا ضائعاً,sadness
1428,أتمنى لو أن بالغضب يمكن أن من الناس,anger
1429,أحاول أن باليأس ولكن دون أحد,sadness
1430,بالغيظ أصبح يسيطر على حياتي من الناس,anger
1431,أتمنى لو أن بالخوف الشديد يمكن أن من الموت,fear
1432,أحاول أن بالرعب ولكن من المستقبل,anxiety
1433,في الأوقات الصعبة بالخوف أشعر من الناس,anxiety
1434,بالخوف أصبح يسيطر على حياتي من التحديات,anxiety
1435,أتمنى لو أن بالفزع يمكن أن من المجهول,fear
1436,أشعر بالهلع في هذه الأيام من المجهول,anxiety
1437,بالحزن أصبح يسيطر على حياتي في الظلام,sadness
1438,لا أستطيع بالحزن بسبب بلا أمل,sadness
1439,أعاني من بالخوف منذ مدة من المرض,fear
1440,أشعر بالغيظ في هذه الأيام من المعاملة,anger
1441,أحاول أن بالغضب الشديد ولكن من الحياة,anger
1442,لا أستطيع بالحزن العميق بسبب بلا أمل,sadness
1443,أحاول أن بالهلع ولكن من التحديات,anxiety
1444,أشعر بالاكتئاب في هذه الأيام في الظلام,sadness
1445,بالخوف يؤثر على من الفشل,fear
1446,علاقتي مع بالغضب الشديد أصبحت من الوضع,anger
1447,أتمنى لو أن بالاكتئاب يمكن أن في الظلام,sadness
1448,بالرعب أصبح يسيطر على حياتي من المجهول,fear
1449,كل يوم بالخوف الشديد وأنا من الوحدة,fear
1450,أحاول أن بالخوف ولكن من الناس,anxiety
1451,كل يوم بالفزع وأنا من المجهول,fear
1452,كل يوم بالغضب الشديد وأنا من الناس,anger
1453,بالحزن العميق يؤثر على بلا أمل,sadness
1454,أعاني من بالخوف منذ مدة من الفشل,fear
1455,باليأس أصبح يسيطر على حياتي وحدي,sadness
1456,لا أستطيع بالخوف الشديد بسبب من المجهول,fear
1457,أعاني من بالاكتئاب منذ مدة بلا أمل,sadness
1458,أشعر بالاكتئاب في هذه الأيام في الظلام,sadness
1459,علاقتي مع بالرعب أصبحت من الوحدة,fear
1460,لا أستطيع بالرعب بسبب من المرض,fear
1461,كل يوم بالقلق الدائم وأنا من الفشل,anxiety
1462,أشعر بالقلق في هذه الأيام من المجهول,anxiety
1463,لا أستطيع بالهلع بسبب من الفشل,anxiety
1464,في الأوقات الصعبة بالرهاب أشعر من الموت,fear
1465,باليأس يؤثر على في الظلام,sadness
1466,أتمنى لو أن بالغيظ يمكن أن من المعاملة,anger
1467,في الأوقات الصعبة بالحزن العميق أشعر وحدي,sadness
1468,أعاني من بالهلع منذ مدة من المستقبل,anxiety
1469,بالحزن العميق يؤثر على بلا أمل,sadness
1470,أشعر بالخوف في هذه الأيام من الوحدة,fear
1471,أتمنى لو أن بالرعب يمكن أن من المجهول,fear
1472,أشعر بالغضب في هذه الأيام من الناس,anger
1473,علاقتي مع بالسخط أصبحت من المعاملة,anger
1474,أشعر بالوحدة في هذه الأيام في الظلام,sadness
1475,أحاول أن بالغضب الشديد ولكن من المعاملة,anger
1476,بالاكتئاب أصبح يسيطر على حياتي دون أحد,sadness
1477,أشعر بالقلق الدائم في هذه الأيام من المستقبل,anxiety
1478,أشعر بالحزن العميق في هذه الأيام دون أحد,sadness
1479,في الأوقات الصعبة بالفزع أشعر من المجهول,fear
1480,لا أستطيع بالاكتئاب بسبب في الظلام,sadness
1481,أشعر باليأس في هذه الأيام وحدي,sadness
1482,أتمنى لو أن بالغيظ يمكن أن من الوضع,anger
1483,كل يوم بالفزع وأنا من المجهول,fear
1484,علاقتي مع بالغضب أصبحت من الحياة,anger
1485,في الأوقات الصعبة بالرعب أشعر من الموت,fear
1486,أعاني من بالحزن منذ مدة ضائعاً,sadness
1487,أحاول أن بالغيظ ولكن من الوضع,anger
1488,كل يوم بالغيظ وأنا من الناس,anger
1489,أحاول أن باليأس ولكن دون أحد,sadness
1490,باليأس أصبح يسيطر على حياتي دون أحد,sadness
1491,باليأس يؤثر على وحدي,sadness
1492,علاقتي مع بالرعب أصبحت من الموت,fear
1493,بالاكتئاب يؤثر على في الظلام,sadness
1494,أحاول أن بالرهاب ولكن من المرض,fear
1495,أحاول أن بالرعب ولكن من التحديات,anxiety
1496,لا أستطيع بالغضب بسبب من الحياة,anger
1497,بالحزن العميق يؤثر على في الظلام,sadness
1498,بالسخط أصبح يسيطر على حياتي من الحياة,anger
1499,علاقتي مع بالحزن أصبحت دون أحد,sadness
1500,بالقلق الدائم يؤثر على من الفشل,anxiety
1501,بالاستياء يؤثر على من الناس,anger
1502,علاقتي مع بالقلق الدائم أصبحت من الفشل,anxiety
1503,في الأوقات الصعبة بالغضب الشديد أشعر من المعاملة,anger
1504,أشعر بالخوف في هذه الأيام من المجهول,fear
1505,أشعر بالخوف في هذه الأيام من المجهول,anxiety
1506,أحاول أن بالغيظ ولكن من الحياة,anger
1507,لا أستطيع بالرعب بسبب من المستقبل,anxiety
1508,بالرعب يؤثر على من الناس,anxiety
1509,علاقتي مع بالخوف الشديد أصبحت من الموت,fear
1510,أعاني من بالوحدة منذ مدة في الظلام,sadness
1511,أعاني من بالخوف الشديد منذ مدة من المجهول,fear
1512,كل يوم بالقلق وأنا من المستقبل,anxiety
1513,في الأوقات الصعبة بالخوف أشعر من المرض,fear
1514,علاقتي مع بالسخط أصبحت من المعاملة,anger
1515,أحاول أن بالسخط ولكن من الظلم,anger
1516,علاقتي مع بالرهاب أصبحت من المرض,fear
1517,علاقتي مع بالغيظ أصبحت من الوضع,anger
1518,أشعر بالهلع في هذه الأيام من المجهول,anxiety
1519,أشعر بالغيظ في هذه الأيام من الوضع,anger
1520,في الأوقات الصعبة بالسخط أشعر من الظلم,anger
1521,بالهلع يؤثر على من المستقبل,anxiety
1522,علاقتي مع بالاستياء أصبحت من الوضع,anger
1523,بالحزن يؤثر على دون أحد,sadness
1524,بالوحدة أصبح يسيطر على حياتي دون أحد,sadness
1525,علاقتي مع بالاكتئاب أصبحت دون أحد,sadness
1526,لا أستطيع بالاكتئاب بسبب وحدي,sadness
1527,علاقتي مع بالغضب أصبحت من المعاملة,anger
1528,أتمنى لو أن بالفزع يمكن أن من الوحدة,fear
1529,أتمنى لو أن بالخوف الشديد يمكن أن من الموت,fear
1530,أتمنى لو أن بالغيظ يمكن أن من الظلم,anger
1531,في الأوقات الصعبة بالقلق الدائم أشعر من الناس,anxiety
1532,أعاني من بالهلع منذ مدة من الناس,anxiety
1533,في الأوقات الصعبة بالاستياء أشعر من الظلم,anger
1534,علاقتي مع بالهلع أصبحت من المستقبل,anxiety
1535,أشعر بالهلع في هذه الأيام من الناس,anxiety
1536,كل يوم بالرهاب وأنا من الفشل,fear
1537,أعاني من بالهلع منذ مدة من المستقبل,anxiety
1538,بالغيظ يؤثر على من الناس,anger
1539,أتمنى لو أن بالغضب يمكن أن من الحياة,anger
1540,بالخوف يؤثر على من الفشل,anxiety
1541,أشعر بالاكتئاب في هذه الأيام بلا أمل,sadness
1542,أتمنى لو أن بالحزن يمكن أن في الظلام,sadness
1543,في الأوقات الصعبة بالسخط أشعر من الناس,anger
1544,بالرعب أصبح يسيطر على حياتي من الوحدة,fear
1545,بالغيظ أصبح يسيطر على حياتي من الوضع,anger
1546,بالسخط أصبح يسيطر على حياتي من الوضع,anger
1547,لا أستطيع بالخوف الشديد بسبب من الوحدة,fear
1548,علاقتي مع بالاستياء أصبحت من الظلم,anger
1549,بالهلع يؤثر على من المستقبل,anxiety
1550,بالغضب يؤثر على من الظلم,anger
1551,أحاول أن بالغضب الشديد ولكن من الظلم,anger
1552,باليأس يؤثر على ضائعاً,sadness
1553,أتمنى لو أن بالحزن العميق يمكن أن وحدي,sadness
1554,في الأوقات الصعبة بالرعب أشعر من المجهول,anxiety
1555,أتمنى لو أن بالرعب يمكن أن من الوحدة,fear
1556,أشعر بالخوف في هذه الأيام من الموت,fear
1557,علاقتي مع بالخوف أصبحت من الفشل,fear
1558,أتمنى لو أن بالخوف يمكن أن من الوحدة,fear
1559,بالرعب يؤثر على من المجهول,anxiety
1560,كل يوم بالحزن العميق وأنا وحدي,sadness
1561,لا أستطيع بالرهاب بسبب من المجهول,fear
1562,في الأوقات الصعبة بالرعب أشعر من المستقبل,anxiety
1563,بالاستياء يؤثر على من الوضع,anger
1564,أحاول أن بالحزن ولكن في الظلام,sadness
1565,في الأوقات الصعبة بالاستياء أشعر من الظلم,anger
1566,أتمنى لو أن بالاستياء يمكن أن من الناس,anger
1567,بالخوف أصبح يسيطر على حياتي من الوحدة,fear
1568,لا أستطيع بالفزع بسبب من الوحدة,fear
1569,علاقتي مع بالقلق الدائم أصبحت من التحديات,anxiety
1570,أحاول أن بالاستياء ولكن من الناس,anger
1571,أعاني من بالرهاب منذ مدة من المجهول,fear
1572,أعاني من بالاستياء منذ مدة من الظلم,anger
1573,أعاني من بالقلق منذ مدة من الناس,anxiety
1574,بالاستياء يؤثر على من الحياة,anger
1575,أحاول أن بالرعب ولكن من المستقبل,anxiety
1576,لا أستطيع بالغضب الشديد بسبب من الناس,anger
1577,أحاول أن بالحزن ولكن في الظلام,sadness
1578,بالسخط أصبح يسيطر على حياتي من الحياة,anger
